Date,avg_deforestation,avg_air_pollution,avg_water_quality_B3,avg_water_quality_B4,avg_water_quality_B5,environmental_deviation_score,avg_deforestation_normalized,avg_air_pollution_normalized,avg_water_quality_B3_normalized,avg_water_quality_B4_normalized,avg_water_quality_B5_normalized,Env_Score_Norm
2018-02-01,,,13084.280117607055,13131.175723172766,16508.59163141797,,,,0.15476851409282116,0.15167216618733825,0.23844821587266604,0.18162963205094182
2018-02-01,,,11015.663533550418,11069.64425679452,12238.181876901705,,,,0.10656772981443964,0.10287014785540499,0.13044075361782012,0.11329287709588824
2018-02-01,,,12030.085741587323,12294.015248645032,13607.486355512689,,,,0.1302047567983863,0.1318543164523314,0.16507328545684505,0.1423774529025209
2018-02-08,,,11641.306748285451,11282.44651282536,12757.02295792165,,,,0.12114582701287668,0.10790775206822778,0.14356331367549613,0.12420563091886687
2018-02-08,,,17457.6539917013,17507.571508919853,20477.287196401365,,,,0.25667239144670917,0.25527327577362197,0.3388247045650196,0.28359012392845023
2018-02-08,,,14356.737428769036,14304.795064541617,14557.138631446747,,,,0.18441801068464042,0.17945490612912354,0.18909194835908805,0.184321621724284
2018-02-08,,,9152.873070458709,9005.257526750054,9429.443582983908,,,,0.0631628949313932,0.05400053771997326,0.05940197450693111,0.05885513571943252
2018-02-08,,,9514.571664479188,9323.830319101442,10414.904719024416,,,,0.07159082499757588,0.06154201623046186,0.08432631726864101,0.0724863861655596
2018-02-08,,,8011.059751226058,7830.538442848629,8230.331669981337,,,,0.036557530790597495,0.0261917639018633,0.02907396334922151,0.030607752680560766
2018-02-08,,,9512.981399371189,9771.838771621226,11024.643972919905,,,,0.07155377026930632,0.07214758644333971,0.09974787942219476,0.08114974537828026
2018-02-15,,,15833.116903826623,15953.697773592052,19926.042965646408,,,,0.2188190926148298,0.21848888719952902,0.32488260208094266,0.2540635272984338
2018-02-17,,,8182.080325785198,7688.908352008569,8564.466568552034,,,,0.04054247700297121,0.022838997086388552,0.03752492344906546,0.03363546584614174
2018-02-17,,,8294.555782120466,7776.480014359359,8019.823124106105,,,,0.04316326485182292,0.024912054879151355,0.02374976845225732,0.030608362727743865
2018-02-17,,,10473.849457336672,10339.657659801998,14572.07550562312,,,,0.09394293331621417,0.08558939329526177,0.18946973268578027,0.12300068643241874
2018-02-17,,,8338.6803224333,8072.084993774643,9658.373475660086,,,,0.04419140968320141,0.031909823217744625,0.06519208322333206,0.04709777204142603
2018-02-17,,,8230.96042313309,7975.927178959639,8724.093957492309,,,,0.04168143095216161,0.029633508003597177,0.041562229041947445,0.03762572266590208
2018-02-17,,,10740.607129202512,10648.717068927124,14786.837183860483,,,,0.10015864728433568,0.09290566432763102,0.1949014980641443,0.12932193655870367
2018-02-24,,,18366.59732368309,18481.828333716017,22313.7083322087,,,,0.2778516577272738,0.27833656643842225,0.38527157920039745,0.31381993445536455
2018-02-24,,,32090.93641378496,31870.64329919336,32294.263567332113,,,,0.597642146184098,0.5952859819794815,0.6377003869277967,0.6102095050304587
2018-02-24,,,34126.8759118886,33939.629780629984,34002.39760696434,,,,0.6450815224843139,0.6442644806550221,0.6809026165538139,0.6567495398977167
2018-02-24,,,13087.074774646138,12979.705484231568,14282.53574411723,,,,0.1548336323279311,0.1480864564865122,0.18214667549459349,0.1616889214363456
2018-02-24,,,24439.371110877342,24248.530745254404,24338.431734861137,,,,0.4193532107671028,0.41484998929541994,0.43648100617803376,0.4235614020801855
2018-02-24,,,8327.560232777952,8140.060102969287,8530.857530497167,,,,0.04393230074693709,0.0335189776639099,0.03667488162221414,0.038042053344353705
2018-02-24,,,10374.422288230297,10196.67122955284,11079.85042350768,,,,0.09162618328798597,0.08220451826228625,0.10114416431541307,0.09165828862189511
2018-02-24,,,8662.369184074108,8594.848602085416,9126.870537565235,,,,0.051733675907649476,0.044285049893702154,0.05174927870933712,0.049256001503562914
2018-02-24,,,8700.598134009373,8928.856299560763,9990.518637797366,,,,0.052624447732269194,0.05219191430059641,0.07359271878874413,0.05946969360720324
2018-02-26,,,22802.636502028818,22694.051838695847,25664.184561869744,,,,0.381215697798238,0.3780512746836318,0.47001202700594197,0.40975966649593726
2018-02-26,,,17356.29450104547,17236.353630458518,17772.286125541577,,,,0.2543106164414603,0.24885281598802797,0.2704096535851398,0.25785769533820935
2018-03-03,,,9636.396385414462,9849.606317574731,14738.602819588728,,,,0.07442945983151879,0.07398855431850875,0.19368155160046865,0.11403318858349872
2018-03-03,,,9713.826837916884,9975.04506756866,14690.864326137982,,,,0.07623366490577556,0.07695802836078143,0.19247414673164273,0.11522194666606657
2018-03-05,,,23453.00987041561,23318.80831568863,24542.443803854854,,,,0.3963700317002415,0.3928409480601728,0.4416408917880899,0.4102839571828347
2018-03-05,,,9681.2032314004,9619.362182489507,9965.454088805343,,,,0.07547350305064816,0.0685380537151929,0.07295878469697983,0.07232344715427363
2018-03-05,,,7474.06574708511,7295.209002311029,7343.351358639703,,,,0.02404504667349565,0.013519070034795187,0.006640403572737053,0.014734840093675964
2018-03-06,23.21803608001552,,,,,,0.6410663823132214,,,,,0.6410663823132214
2018-03-12,,,25438.382690055652,25414.5977513561,27056.367254161953,,,,0.4426311550660646,0.4424539450613789,0.5052231960115807,0.4634360987130081
2018-03-12,,,29580.796965174093,29623.20267715134,30501.454275314565,,,,0.5391534484700535,0.5420829917629342,0.5923565456879866,0.5578643286403248
2018-03-12,,,18486.617120970513,18427.41713758894,18895.228983174165,,,,0.28064823607957606,0.2770485064528421,0.29881119237935777,0.28550264497059197
2018-03-12,,,17559.954351518343,17288.790630186,17740.56260073053,,,,0.25905608962120236,0.25009414141221264,0.26960730027349417,0.25958584376896976
2018-03-12,,,28314.64371762905,28085.88004770428,29028.85034783958,,,,0.509650842709923,0.5056904125721947,0.5551113579293919,0.5234842044038365
2018-03-12,,,16087.348551950348,16094.06651157517,16599.129885280778,,,,0.2247429380110212,0.2218117943857663,0.24073811487506622,0.22909761575728457
2018-03-12,,,19157.243771720743,19186.189903541766,19503.516106605377,,,,0.29627449121708216,0.295010707388274,0.31419602716122463,0.30182707525552693
2018-03-12,,,10628.582078562697,10511.002320082114,11527.424972330302,,,,0.0975483543275445,0.0896455842331375,0.11246424692272365,0.0998860618278019
2018-03-12,,,7734.456156620299,7604.412154608349,7782.797364264131,,,,0.030112397218250552,0.02083874385632333,0.01775489857297144,0.02290201321584844
2018-03-12,,,8991.019700684255,9327.068886530786,10522.999063266136,,,,0.05939155353282016,0.06161868186939761,0.08706024597262607,0.06935682712494795
2018-03-14,,,7898.44405837387,7625.080264072272,7691.566018068103,,,,0.03393347529410526,0.02132801383516911,0.015447469837285068,0.023569652988853145
2018-03-14,,,8853.143350258042,8621.33644508488,8836.20097615558,,,,0.056178900073882945,0.044912088685355525,0.04439764655052987,0.04849621176992278
2018-03-14,,,17368.907154023313,17255.13483531229,21726.93582647848,,,,0.2546045035590869,0.24929741783792345,0.37043089343299224,0.2914442716100009
2018-03-14,,,8659.313709892842,8435.053362959772,9387.618716038898,,,,0.05166248037870782,0.040502264951367196,0.05834413743799421,0.05016962758935641
2018-03-19,,,9438.718124584122,9780.873163740594,14683.788299124735,,,,0.06982336352529872,0.07236145490812813,0.19229517942768803,0.11149333262037163
2018-03-19,,,14799.94088138998,15293.00215295428,19717.56071055211,,,,0.1947450834616182,0.20284843721559623,0.31960965625318255,0.23906772564346568
2018-03-21,,,34922.195099478406,34882.41517006592,34151.42835056379,,,,0.6636132353637966,0.666582757435518,0.6846719111506862,0.6716226346500003
2018-03-21,,,30645.146020562777,30718.552418370404,32112.303294892707,,,,0.5639538196993527,0.5680128788505966,0.6330982366923079,0.5883549784140857
2018-03-21,,,16298.280429695717,16363.52069321502,17658.465160267227,,,,0.22965785651984436,0.22819050270357144,0.2675308868350222,0.24179308201947936
2018-03-21,,,22370.223745102656,22363.650300150737,22405.30728402344,,,,0.37114005875693,0.37022977779942223,0.3875883054396656,0.3763193806653393
2018-03-21,,,25552.230435848214,25471.235060973653,26897.225818267652,,,,0.44528391859789607,0.44379470316636344,0.5011981811725813,0.46342560097894686
2018-03-21,,,11065.343829981148,11157.639139599398,11756.038659624928,,,,0.10772532918282897,0.10495322441950147,0.11824635815345554,0.11030830391859532
2018-03-28,,,32440.24561924559,32654.889330264316,33527.98055885553,,,,0.6057813914113807,0.6138512039075799,0.6689036318281733,0.6295120757157112
2018-03-28,,,30172.1669042382,30300.839823170845,31490.93512267196,,,,0.5529329449128647,0.5581244934143937,0.617382555231877,0.5761466645197119
2018-03-28,,,13688.354648047987,14045.165136332978,18187.22028744496,,,,0.16884403990763827,0.1733087644268985,0.28090419354881185,0.20768566596111623
2018-03-28,,,9595.612247367064,9418.006821333029,10758.473164836323,,,,0.0734791496313814,0.06377142842392095,0.09301587121688713,0.07675548309072983
2018-03-28,,,9462.555459012276,9169.464360676386,10948.651569509748,,,,0.07037879667003831,0.05788775702765626,0.09782587495077437,0.07536414288282299
2018-03-28,,,13217.301341377995,13235.845822260671,17316.628064439716,,,,0.15786803836466845,0.1541499901632523,0.25888512229548366,0.19030105027446811
2018-03-28,,,28180.57226100475,28117.124727700833,28088.86541667577,,,,0.5065268469881236,0.5064300585445388,0.5313372020968213,0.5147647025431613
2018-03-28,,,21773.340202735897,21954.079734612504,22558.980186113306,,,,0.35723208997882194,0.36053413619821384,0.39147500979034533,0.3697470786557937
2018-03-28,,,19844.64621429127,19999.090246487744,21238.234347999452,,,,0.312291638668254,0.31425425427828574,0.3580706260289361,0.3282055063251586
2018-03-28,,,15666.976726289347,15823.571800485044,16482.49295785503,,,,0.21494786441373798,0.21540845392523833,0.2377881266395966,0.22271481499285764
2018-03-28,,,12699.30974053342,13231.899927548024,14864.701091215567,,,,0.14579832878061375,0.15405658017691778,0.196870836726734,0.16557524856142183
2018-03-30,,,7497.781894830265,7205.073885067673,7203.236077213225,,,,0.024597656050307604,0.01138532834042799,0.003096599385330292,0.013026527925355295
2018-03-30,,,7704.795370732686,7478.1035094722865,7735.349919565527,,,,0.029421271973913362,0.017848677046311913,0.0165548549268193,0.021274934649014855
2018-03-30,,,9879.951922598832,9642.017766083807,16291.21003701555,,,,0.0801045414286156,0.06907437257518687,0.23295018741591497,0.12737636713990583
2018-03-30,,,7832.54718076504,7603.225484732731,8539.404357604331,,,,0.03239801376550565,0.02081065217498432,0.03689104849125977,0.03003323814391658
2018-04-04,,,9538.062628948694,9836.731053138325,14634.812663335011,,,,0.07213818738440607,0.07368376203117205,0.19105648467986638,0.11229281136514817
2018-04-04,,,10400.384166603004,10673.184326818457,15433.426296941458,,,,0.09223112037905891,0.09348487041185474,0.21125506908894595,0.13232368662661986
2018-04-06,,,8345.835196845757,8065.481904313539,8911.476549167299,,,,0.04435812523636471,0.031753510254210617,0.0463015209040803,0.04080438546488521
2018-04-06,,,7570.65319612549,7273.047023864278,7323.69527021939,,,,0.0262956284541293,0.012994436141949346,0.0061432605934504374,0.015144441729843028
2018-04-06,,,14214.43363844864,14134.430197500524,18365.037529670662,,,,0.18110219355734153,0.17542190954379208,0.2854015580131099,0.21397522037141448
2018-04-06,,,9065.15970619338,8839.651323341399,10437.549138860211,,,,0.06111908798240646,0.050080191556725225,0.08489904130715065,0.06536610694876077
2018-04-06,,,8382.926425389114,8274.362669663666,8887.462074826548,,,,0.04522238704274185,0.03669828219005396,0.045694145364019875,0.04253827153227189
2018-04-06,,,8871.455170811758,8605.723565134384,13252.645331039,,,,0.056605583355384625,0.04454248964406754,0.15609862476608097,0.0857488992551777
2018-04-06,,,7452.188535869966,7294.522723752054,7415.76065977059,,,,0.023535286311657175,0.013502823967557255,0.008471784004210411,0.015169964761141614
2018-04-06,,,7451.903685838008,7293.894975662317,7396.808653528886,,,,0.023528649028050387,0.01348796347462624,0.00799244871404542,0.015003020405574016
2018-04-13,,,11541.940812351368,11551.27379316115,18156.128003249654,,,,0.11883050377729389,0.11427161993880623,0.2801178056130663,0.1710733097763888
2018-04-13,,,16752.068747914756,16823.30207177632,21367.079835536835,,,,0.24023156699045833,0.2390747698763885,0.3613293939064644,0.2802119102577704
2018-04-13,,,20997.340031437845,21177.299359425335,24376.514723202683,,,,0.3391505290240247,0.34214564651080254,0.4374442034266119,0.37291345965381306
2018-04-13,,,15138.171529889993,15103.317439250824,16114.610937461168,,,,0.20262618750493752,0.1983580876738032,0.228483632289867,0.20982263582286922
2018-04-13,,,11140.848561392218,11008.447668465567,13345.97117785084,,,,0.10948466307717741,0.1014214593079883,0.15845902773824802,0.12312171670780458
2018-04-13,,,11701.39314345942,11662.126374571892,16520.44052622024,,,,0.12254589863280271,0.11689579997116503,0.2387478988379282,0.15939653248063199
2018-04-13,,,7689.009541708763,7465.19464210733,7780.308173993895,,,,0.02905344675908047,0.017543089286889604,0.017691941821836896,0.021429492622602322
2018-04-13,,,7906.388028156631,7714.168900897428,8195.595103519996,,,,0.03411857753913414,0.02343698251132828,0.02819540400559684,0.028583654685353083
2018-04-13,,,8399.094161794634,8205.461926108628,9629.084968898176,,,,0.04559911107210448,0.03506721547829326,0.06445131653572268,0.04837254769537347
2018-04-13,,,8922.980045412685,8777.684689366582,9174.899034377704,,,,0.057806163194467054,0.04861327394885577,0.05296401836075901,0.05312781850136061
2018-04-13,,,10889.26609608156,11281.838194470289,12432.588322851929,,,,0.10362254622472426,0.1078933515295991,0.13535769322785668,0.11562453032739335
2018-04-15,,,42084.11564356436,41689.60336633663,40020.49148514851,,,,0.8304929702673162,0.8277272893339075,0.833112611556442,0.8304442903858886
2018-04-15,,,17313.168816991267,17027.03639817718,17506.044043775713,,,,0.2533057459352605,0.24389771170095662,0.26367584272154143,0.2536264334525862
2018-04-15,,,14178.70972809948,14322.24637072651,20014.88661436121,,,,0.18026979159866474,0.17986802568525992,0.3271296410272636,0.2290891527703961
2018-04-15,,,12550.537754301517,12426.80546541619,13562.071921436942,,,,0.14233179637905685,0.13499781957069631,0.1639246608385461,0.14708475892943307
2018-04-20,,,9367.929623851618,9222.534408042986,16111.516467325357,,,,0.0681739224062943,0.05914406839942078,0.22840536676369855,0.11857445252313788
2018-04-20,,,9458.101773794917,9301.65067100023,16114.988145185016,,,,0.07027502146004519,0.06101696404916639,0.2284931726504736,0.1199283860532284
2018-04-22,,,8351.048888763222,8030.531068414133,8999.529491602112,,,,0.04447960934383272,0.030926129560732395,0.04852856125925894,0.041311433387941354
2018-04-22,,,7693.780693227001,7332.39182134452,7308.759627118515,,,,0.029164619243562385,0.014399287797996908,0.005765507403194251,0.01644313814825118
2018-04-22,,,10123.29738536674,9743.370782998134,16650.74258429911,,,,0.08577472808688799,0.07147367225608836,0.2420435063858452,0.1330973022429405
2018-04-22,,,8921.022175870177,8592.279950389326,10874.977686021492,,,,0.057760542924286985,0.04422424296972093,0.09596251062569754,0.06598243217323514
2018-04-22,,,9821.929063849677,9563.541079573171,9808.892812423112,,,,0.07875255222030206,0.0672166174275297,0.06899902740869127,0.07165606568550767
2018-04-22,,,12350.677346109716,12077.813447928313,15580.385851218276,,,,0.13767485391069922,0.1267362358340856,0.2149719790399772,0.15979435626158733
2018-04-22,,,14998.20850792936,14869.264327981246,15039.144351155905,,,,0.1993649125637664,0.19281741831555615,0.20128286622664143,0.19782173236865463
2018-04-29,,,9599.854653003986,9275.661927705394,18254.93216159972,,,,0.07357800182105381,0.06040174029566885,0.2826167663725885,0.1388655028297704
2018-04-29,,,9644.707981752155,9381.900515798208,17364.719868351534,,,,0.07462312813388562,0.06291669464306611,0.2601014631138981,0.13254709529694994
2018-04-29,,,9798.303491448303,9351.610287104975,18509.320775973752,,,,0.07820205333735357,0.062199643111195684,0.28905077862071243,0.1431508250230872
2018-04-29,,,8419.101704726309,8015.627075907505,10860.705762897998,,,,0.046065306339136004,0.03057331180005796,0.09560154428132402,0.057413387473505995
2018-04-29,,,9460.579671593818,9098.27390163542,12362.41371637622,,,,0.07033275889587029,0.05620248656545975,0.133582832829002,0.08670602609677736
2018-04-29,,,11352.921990593732,11031.818779072764,18011.56567397315,,,,0.11442618084847596,0.10197471662512925,0.27646152642199057,0.16428747463186524
2018-04-29,,,8818.449268400014,8660.378165317752,9180.994758516445,,,,0.05537049412361453,0.04583631166113291,0.053118191785015235,0.051441665856587555
2018-04-29,,,9155.8751259926,9031.71561999514,9730.017481983585,,,,0.0632328457537428,0.05462687225458172,0.06700410777216784,0.061621275260164116
2018-04-29,,,8406.616830349134,8188.182723158338,9568.299156972713,,,,0.0457743965875489,0.03465817007059803,0.06291391809749873,0.04778216158521522
2018-04-29,,,8129.347423072323,7939.619700065989,8239.679149926478,,,,0.03931374893048731,0.028774011905937764,0.02931038037835673,0.03246604707159393
2018-04-29,,,9579.709076669358,10017.785723430048,11340.807999036087,,,,0.07310859024108629,0.07796981513429632,0.1077443191270661,0.08627424150081624
2018-05-01,,,24531.44194597653,24190.08966199972,23560.43911752228,,,,0.4214985510370931,0.4134665309961664,0.416803969761819,0.41725635059835947
2018-05-01,,,16290.759284928989,16170.114948910355,16404.939258676393,,,,0.22948260651014143,0.22361206631635522,0.2358266337810011,0.22964043553583258
2018-05-01,,,10096.069244809822,10093.933647671118,16629.998594082277,,,,0.08514028585172433,0.0797724421886774,0.24151884812840516,0.13547719205626896
2018-05-01,,,8067.479686450461,7845.936817198914,8716.08365711798,,,,0.037872170317183255,0.026556285016180698,0.04135963203953679,0.035262695790966914
2018-05-06,,,9371.857169501642,8943.767494777678,18273.62835720681,,,,0.06826543805113605,0.052544902568879,0.2830896316846832,0.1346333241015661
2018-05-06,,,9576.299389313745,9268.342260291844,18018.691166877405,,,,0.07302914119965863,0.06022846399640998,0.2766417448202578,0.13663311667210878
2018-05-08,,,8500.432919882749,8021.419927550143,9739.221074459503,,,,0.04796040298830165,0.0307104442458483,0.06723688559071334,0.0486359109416211
2018-05-08,,,11225.337537160443,10852.066533471349,11130.080870022224,,,,0.11145333862889296,0.09771949543247976,0.10241459581211572,0.10386247662449614
2018-05-08,,,22927.41987379161,22539.191627100565,27504.11543936052,,,,0.38412327208253205,0.3743853151732309,0.5165476702406323,0.42501875249879845
2018-05-08,,,9159.835917924696,8986.170827799584,9501.134505796628,,,,0.06332513606938756,0.053548703999621,0.061215185670454954,0.059363008579821165
2018-05-08,,,11121.34807992342,10963.8680160828,14797.664201104872,,,,0.1090302828368533,0.1003661385193917,0.19517533564029704,0.13485725233218068
2018-05-08,,,7748.884560752742,7552.67472706845,7738.13339787294,,,,0.030448593108987034,0.019613979195473887,0.01662525482882101,0.02222927571109398
2018-05-08,,,7633.954446994738,7441.894168510895,7615.96156465181,,,,0.027770609347745112,0.01699150413859514,0.0135352774206153,0.01943246363565185
2018-05-15,,,32155.795087027134,31771.84616658629,33615.06479048718,,,,0.5991534165382192,0.5929471869839806,0.6711061714910241,0.6210689250044079
2018-05-15,,,17956.18094233657,17825.811620298406,19580.518320599607,,,,0.26828855569373816,0.2628068788268596,0.31614357182312175,0.2824130021145732
2018-05-15,,,17037.5752893612,16818.65723036586,19181.53655719349,,,,0.24688414790873547,0.23896481393375116,0.3060525008887965,0.263967154243761
2018-05-15,,,28429.678544117534,28143.22837851639,29976.204870793357,,,,0.5123312663799291,0.5070480024694353,0.5790719059240371,0.5328170582578005
2018-05-15,,,24271.191727484973,24095.967831157584,23920.194540553617,,,,0.4154344670804067,0.41123841302217184,0.42590292571866595,0.41752526860708156
2018-05-15,,,23742.555180252624,23603.416072795742,23519.78611467944,,,,0.4031167198617093,0.39957838244149374,0.41577577155075723,0.40615695795132006
2018-05-15,,,16415.049193833718,16311.357326106612,16989.480775531832,,,,0.2323786826284853,0.22695565490260522,0.25061089324261004,0.2366484102579002
2018-05-15,,,19386.90272766709,19344.056678940942,19717.190070533212,,,,0.30162576891565884,0.29874784038511776,0.31960028200336754,0.30665796376804805
2018-05-15,,,21253.89590245522,21498.780803221336,22221.687564094827,,,,0.34512853108084385,0.349755980657713,0.38294418435773403,0.359276232032097
2018-05-17,,,8278.315585066399,8051.072412929094,8194.536707592086,,,,0.04278485241866607,0.031412398670824036,0.02816863499166005,0.034121962027050055
2018-05-17,,,7685.099867958701,7392.354065501146,7830.28843808851,,,,0.02896234754694129,0.015818756084695657,0.01895604568961616,0.0212457164404177
2018-05-17,,,10157.053470427429,10287.38214129889,15860.552431680915,,,,0.08656127779679225,0.08435189056784428,0.22205796916829815,0.1309903791776449
2018-05-17,,,18002.3359249762,17882.252503127864,18425.763225931503,,,,0.2693640118119631,0.26414298697919003,0.2869374360023018,0.273481478264485
2018-05-22,,,12412.883227097534,12050.820745627032,21253.499184702043,,,,0.13912431161757913,0.12609724565905336,0.35845670520371264,0.20789275416011507
2018-05-22,,,9821.443299227283,9512.48737742488,18665.35223985271,,,,0.07874123343075232,0.06600803839355011,0.2929971358590669,0.14591546922778978
2018-05-24,,,8345.293121638655,7871.945163531562,9513.005288078017,,,,0.04434549435526206,0.027171972826534153,0.06151542221516512,0.04434429646565378
2018-05-24,,,7575.270375832299,7195.107447530954,7355.441342757614,,,,0.026403213245210302,0.011149395843008735,0.006946184183577954,0.014832931090598996
2018-05-24,,,11920.10399561794,11507.875183469185,19084.85778933154,,,,0.12764207483359508,0.11324425762088414,0.303607295634277,0.18149787602958542
2018-05-24,,,10744.091377770485,10571.309894691372,13115.131314594206,,,,0.10023983367474341,0.09107322742444227,0.15262061193020127,0.11464455767646231
2018-05-24,,,10981.686757315872,10875.35348268827,11836.90876468167,,,,0.10577603778490724,0.09827076042217965,0.12029172975046072,0.10811284265251586
2018-05-24,,,9408.976416778994,9412.868255435897,13144.432725697656,,,,0.06913035272134667,0.06364978468905609,0.15336170499519874,0.09538061413520049
2018-05-24,,,7964.553360956595,7771.764151558457,8073.594055332279,,,,0.03547388653181045,0.024800417668362225,0.02510974610280406,0.02846135010099225
2018-05-24,,,7802.100631925465,7605.610184287097,7976.654592481557,,,,0.03168857947790091,0.020867104454887063,0.02265794733483305,0.025071210422540343
2018-05-31,,,9784.5321468274,9322.228713587248,18747.897758302464,,,,0.07788116757417667,0.06150410190175093,0.2950848821131213,0.1448233838630163
2018-05-31,,,11772.038426520165,11297.127091740169,20225.691845422258,,,,0.12419200264035085,0.1082552810257084,0.33246133970392355,0.18830287445666094
